N,P,K,temperature,humidity,ph,rainfall,label,soil_moisture,soil_type,sunlight_exposure,wind_speed,co2_concentration,organic_matter,irrigation_frequency,crop_density,pest_pressure,fertilizer_usage,growth_stage,urban_area_proximity,water_source_type,frost_risk,water_usage_efficiency
1.051046559303581,-0.1695412299971429,0.4301663818655882,-0.9355869259076102,0.40533422067472763,0.04330173434266078,1.5725692505121427,rice,1.60463218260957,0.010634892700354472,0.05340152679530543,-0.010642462878159996,1.264516521137377,-0.9000101675753956,0.285709975971706,-0.13989212503753637,0.2685825371246772,1.4315024990328615,-1.2207253003490393,-1.5206869045701876,1.2272966955171891,1.5869501333444778,-1.5771546064150503
0.9605171464117843,0.32841222316384433,0.36647662574742923,-0.7596460261263335,0.3009931240918016,0.7348725609169426,1.8159655819358513,rice,-1.2603068615189175,1.2420435211624474,-1.4089164208662734,0.32715200299752595,0.06344243942037843,-1.2760124198925558,0.285709975971706,1.0362211322299668,0.8617160729288666,-1.2600906137508212,-1.2207253003490393,-1.3833094618395754,-0.004479185020135755,0.9435545834568718,-1.086203850951168
0.453736958414756,0.2421560457030053,0.4605285839753229,-0.5158981414813989,0.4253260990841679,1.7715104653431997,2.160912367265207,rice,1.590449634383267,0.010634892700354472,0.65266034459507,-0.19512756817618504,-1.4848290530226662,-1.5321059655497946,-1.4815682259151355,0.07202007877156073,-1.6903248409633445,1.5183157717510076,-1.2207253003490393,0.3877728701959047,-0.004479185020135755,-1.1238431823005028,0.039734672295927115
0.7498836219544619,-0.4244575724464109,0.3330352485822766,0.17280703788285953,0.29112395932482427,0.6603076780225089,1.9709498101344813,rice,1.0455668731070493,1.2420435211624474,-0.2736091517034754,-0.3847046712304356,-1.2641471857271256,1.1242190870523774,-1.4815682259151355,-0.34460441127829894,-0.8919322146499361,-1.609129113909673,1.2218355552834177,-0.9600065246153628,1.2272966955171891,1.1378940013771646,-1.5068992892072834
0.8284456004449545,-0.1695412299971429,0.3988339531286965,-1.0836470615687905,0.38044648977754725,1.497867775359342,2.150026571959998,rice,1.3957676050793977,0.010634892700354472,-0.22516957266106763,1.584806071853397,0.37653612882028026,-0.10111207760356865,-0.3033827579905745,0.3509705281262686,-0.38224726083803373,1.3641099724747896,0.0005551274671892323,1.5419231724944353,1.2272966955171891,-0.8692632231067,-0.36124728623975966
0.6481543324244621,-0.34867283247981684,0.3988339531286965,-0.5053127515191443,0.4919178896174099,0.7805676872837718,2.0461840057366745,rice,0.59763235746425,1.2420435211624474,1.1521970000029405,-1.2970499587400393,1.0225112137274361,0.18920824791679575,0.8748027099339865,0.2638219013711584,1.1157530577125192,0.23149464526307342,1.2218355552834177,1.1953798940340041,1.2272966955171891,-0.24072238306652735,-1.085375341482528
0.6481543324244621,0.2421560457030053,0.2626383546727965,-0.5742913207054152,0.44544610365367676,-0.9934251238189604,2.224357485660063,rice,-0.8317264429602251,0.010634892700354472,0.07815710086845676,-0.9508833873570885,-0.04678178744032921,0.7387655536055838,-1.4815682259151355,0.26594827238973023,-0.03587546335379542,-0.10728467574578081,-1.2207253003490393,-1.5983308516565276,1.2272966955171891,-0.009999711501505663,0.1590744616189743
1.1213966937669297,0.18303251945444965,0.3330352485822766,-1.0544982310358726,0.4615900480441115,-0.9703928435753763,1.9626565151656497,rice,0.11812933402853437,1.2420435211624474,1.0752154986356188,-0.6175578198382091,-0.6961939956908554,-1.6215216044016616,0.285709975971706,-0.8644622695889851,1.0483847562335435,1.6046460566941783,-1.2207253003490393,-0.7152376790015832,-1.2362550655574607,-1.1274200721694265,0.1661173005513318
1.0331777987602297,0.2127625561994035,0.2626383546727965,-0.2173515011428087,0.5024824635916707,0.2789829715630806,1.8529772380380327,rice,1.1203067317289834,0.010634892700354472,1.5156009403768034,-0.4987243429273812,1.6415172817254493,1.2884864551387716,-0.892475491952855,-0.25249617894331705,1.3857266032180329,-1.2030737775678253,1.2218355552834177,1.6072090542055115,1.2272966955171891,1.682401843375505,-1.280776367803002
0.6273032250094553,0.32841222316384433,0.2626383546727965,-0.4725380471981037,0.47043421828774995,-0.1721803077983522,1.761923725523671,rice,0.7281028602225882,1.2420435211624474,-1.0793066659589436,0.9106221668865098,-0.7822772467590834,-0.46989871168594594,-1.4815682259151355,-0.10695325490240573,-0.8070157445028816,-1.2181186747711807,-1.2207253003490393,1.435617925209532,-0.004479185020135755,0.45604804127852466,1.4012804752751926
